mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,energy,zcr,spectral_centroid,label
-259.3067626953125,103.67630004882812,-23.890657424926758,31.121355056762695,0.25295552611351013,26.455900192260742,-11.347570419311523,4.69915246963501,10.574273109436035,8.290192604064941,3.7147607803344727,-0.4628894031047821,18.09166717529297,0.03050399199128151,0.18195134943181818,2284.5086683251066,1
-247.24151611328125,94.01217651367188,-8.276216506958008,38.31991195678711,-1.4197667837142944,25.89469337463379,-4.464155197143555,11.164751052856445,4.199789524078369,4.487358570098877,8.493793487548828,4.850523948669434,8.128266334533691,0.008902431465685368,0.07582663319593558,1860.8394791739167,0
-382.3989562988281,129.52841186523438,-7.563967704772949,15.681381225585938,12.993879318237305,14.45903491973877,-15.091228485107422,-3.8315601348876953,-6.7399444580078125,-4.5551581382751465,2.217122793197632,-1.122285008430481,-6.153444290161133,0.00040747036109678447,0.05904447115384615,1631.2230744386477,1
-405.4388732910156,132.6424560546875,-21.49444007873535,36.96319580078125,0.42409923672676086,30.227890014648438,-11.625856399536133,7.903560161590576,7.596731185913086,6.532528877258301,15.383604049682617,-1.7809034585952759,8.604805946350098,0.0005834882031194866,0.04025342987804878,1304.7293820802813,1
-380.8952331542969,184.38433837890625,5.229288578033447,30.318517684936523,1.96251380443573,22.740100860595703,3.492002010345459,10.101940155029297,-0.26243600249290466,-7.008110523223877,-1.5829120874404907,-11.322484970092773,10.042760848999023,0.0016076810425147414,0.029163707386363636,732.6334475749062,1
-385.6229248046875,184.53579711914062,-41.856544494628906,33.519554138183594,-0.10843357443809509,-11.342713356018066,10.927901268005371,-17.16223907470703,-7.242151260375977,-2.36055064201355,-11.218189239501953,2.096991539001465,-1.273645281791687,0.0012729475274682045,0.021517666903409092,907.5398744827015,1
-277.26605224609375,76.15006256103516,-25.395004272460938,-3.4367873668670654,21.28696632385254,16.878360748291016,-3.025628089904785,7.902670383453369,-0.7610238194465637,6.079055309295654,-6.1655731201171875,-1.126861810684204,2.756481885910034,0.00022654047643300146,0.14800555889423078,2786.7720557711423,0
-425.8744812011719,79.3437271118164,0.4838429391384125,-2.499751091003418,-27.484344482421875,-19.003786087036133,-7.476771354675293,10.182324409484863,-12.101593017578125,-2.6473472118377686,2.97298526763916,-7.878681659698486,-1.3556373119354248,0.012706673704087734,0.1440096768465909,2102.5145710111688,1
-295.58502197265625,139.3893280029297,-57.05807876586914,45.60963821411133,-52.92487335205078,29.394338607788086,-41.95262908935547,8.19858455657959,-26.69253158569336,-10.323570251464844,-17.0111141204834,-17.762149810791016,-1.7990914583206177,0.0003030098741874099,0.10340013332709581,1984.7343915642834,0
-396.09100341796875,91.83216094970703,14.681976318359375,29.039752960205078,1.7829804420471191,-0.2515685260295868,-15.035297393798828,-10.904013633728027,-4.8422417640686035,-5.599826812744141,-8.017513275146484,-5.943995475769043,-5.005083084106445,0.008691513910889626,0.0787353515625,1433.4615738023358,1
-99.59662628173828,134.16265869140625,-56.236202239990234,76.23712921142578,-33.38945770263672,49.27516555786133,-15.992158889770508,9.845478057861328,-16.68617820739746,6.36055326461792,3.682021141052246,-2.9722678661346436,9.127114295959473,0.01454070582985878,0.11131654168567519,2067.241026328138,0
-341.5790710449219,127.4361343383789,54.24193572998047,61.435546875,-15.046870231628418,46.34279251098633,-0.8493338823318481,6.630638599395752,16.91803741455078,-2.10951566696167,15.535017967224121,5.456414699554443,5.657111167907715,0.05707116797566414,0.22441269985465118,2200.404948901028,0
